416,디엔에이링크,[127120],코스닥시장상장법인,701,17115778394,16329591863,18275254042,5738270500,17881153622,34996932016
417,디엠티,[134580],코스닥시장상장법인,264,7284870198,6997638421,34311883564,5.63E+09,27364723678,34649593876
418,디오,[039840],코스닥시장상장법인,271,1.29E+11,1.02E+11,1.59E+11,7761801000,1.46E+11,2.75E+11
419,디오스텍,[196450],코스닥시장상장법인,273,42252078403,32715294490,38272579094,27194147000,88465142838,1.31E+11
420,디와이,[013570],유가증권시장상장법인,649,2.99E+11,2.41E+11,4.25E+11,13159816500,4.80E+11,7.78E+11
421,디와이파워,[210540],유가증권시장상장법인,292,1.15E+11,97378761822,1.66E+11,5520854000,1.68E+11,2.83E+11
422,디이엔티,[079810],코스닥시장상장법인,292,39604854698,20559769809,19853804457,4877963000,15735087740,55339942438
423,디자인,[227100],코스닥시장상장법인,281,10604623356,5327456875,20880440349,1330455000,13794609046,24399232402
424,디젠스,[113810],코스닥시장상장법인,303,59351206137,48745159692,38403642110,16314025500,19390382666,78741588803
425,디지캡,[197140],코스닥시장상장법인,582,21198689831,5745161363,21000040531,3695861000,27849059988,49047749819
426,디지탈옵틱,[106520],코스닥시장상장법인,273,70006650532,46494603860,37687240188,37588457000,56053113348,1.26E+11
427,디지털대성,[068930],코스닥시장상장법인,855,40995674146,31298137600,57581506908,11272361500,93475457668,1.34E+11
428,디지틀조선,[033130],코스닥시장상장법인,631,7993294766,6795509478,43809171319,18557633500,74679412226,82672706992
429,디케이디앤아이,[033310],코스닥시장상장법인,259,39778064649,28810773562,23351353109,10986205500,59833209532,99611274181
430,디케이앤디,[263020],코스닥시장상장법인,222,10274559934,8917722547,27745046452,3881601000,51378861260,61653421194
431,디케이티,[290550],코스닥시장상장법인,262,64856244921,63735737508,95286765179,4115666500,57093931754,1.22E+11
432,디티알오토모티브,[007340],유가증권시장상장법인,282,3.42E+11,3.11E+11,4.84E+11,4997002500,6.15E+11,9.57E+11
433,디티앤씨,[187220],코스닥시장상장법인,729,85718333281,48075550808,38355413809,5475753500,86195136109,1.72E+11
434,디피씨,[026890],유가증권시장상장법인,281,50420306404,46635544744,1.25E+11,20839087500,1.55E+11,2.05E+11
435,딜리,[131180],코스닥시장상장법인,263,4155473692,3922611932,39392277593,2.94E+09,58382490855,62537964547
436,라온시큐어,[042510],코스닥시장상장법인,582,24590282957,8355719179,32208987208,15904806000,18147647177,42737930134
437,라이브플렉스,[050120],코스닥시장상장법인,464,2.59E+11,2.31E+11,2.27E+11,42659948000,76316463921,3.36E+11
438,라이트론,[069540],코스닥시장상장법인,264,38275160838,37482154782,74230103755,7084008500,77089290149,1.15E+11
439,라파스,[214260],코스닥시장상장법인,204,23064437181,10375784809,18694114251,3436508000,23853191887,46917629068
440,락앤락,[115390],유가증권시장상장법인,222,1.17E+11,66248037040,4.00E+11,2.75E+10,6.94E+11,8.11E+11
441,램테크놀러지,[171010],코스닥시장상장법인,201,28829629608,23667153005,16531191145,5785765000,23145062018,51974691626
442,럭슬,[033600],코스닥시장상장법인,303,49794796522,44469542756,32988730792,15577730500,24414950739,74209747261
443,레고켐바이오,[141080],코스닥시장상장법인,701,23908477484,15602943480,1.14E+11,6004004500,1.19E+11,1.43E+11
444,레드로버,[060300],코스닥시장상장법인,591,32538636663,14732208787,41944755086,23818849000,62508007227,95046643890
445,레드캡투어,[038390],코스닥시장상장법인,752,2.47E+11,1.37E+11,39267848093,4294740000,1.57E+11,4.04E+11
446,레이,[228670],코스닥시장상장법인,271,17484705214,11045731141,57052706125,3326633500,53243369695,70728074909
447,레이언스,[228850],코스닥시장상장법인,271,31713176368,22277477709,1.62E+11,8295507000,1.95E+11,2.27E+11
448,로고스바이오,[238120],코스닥시장상장법인,273,3458591930,922729567,17727980985,1797362000,20895412392,24354004322
449,로보로보,[215100],코스닥시장상장법인,289,3060893574,2443744168,15722162750,1779845400,24447383382,27508276956
450,로보스타,[090360],코스닥시장상장법인,292,66336394943,62120886176,1.26E+11,4.88E+09,1.01E+11,1.68E+11
451,로보티즈,[108490],코스닥시장상장법인,292,4231433024,2944341198,39790342301,5625500000,62988811374,67220244398
452,로스웰,[900260],코스닥시장상장법인,649,432191040,428706240,1647428558,0,1548311302,1980502342
453,로체시스템즈,[071280],코스닥시장상장법인,292,33243978295,14078103135,39777756591,7648301500,65340238120,98584216415
454,롯데관광개발,[032350],유가증권시장상장법인,752,2.41E+11,2.27E+11,1.32E+11,34505170000,3.11E+11,5.52E+11
455,롯데쇼핑,[023530],유가증권시장상장법인,471,2.17E+13,7.85E+12,5.41E+12,1.41E+11,0,3.41E+13
456,롯데정밀화학,[004000],유가증권시장상장법인,201,2.97E+11,2.79E+11,8.20E+11,1.29E+11,1.46E+12,1.76E+12
457,롯데정보통신,[286940],유가증권시장상장법인,620,3.10E+11,2.67E+11,3.70E+11,76981655000,3.78E+11,6.88E+11
458,롯데제과,[280360],유가증권시장상장법인,107,1.41E+12,4.04E+11,8.22E+11,3208358500,1.34E+12,2.75E+12
459,롯데지주,[004990],유가증권시장상장법인,649,2.03E+13,1.55E+13,1.61E+13,21179372000,9.06E+12,2.93E+13
460,롯데칠성음료,[005300],유가증권시장상장법인,112,2.21E+12,1.18E+12,9.49E+11,4384385000,1.36E+12,3.57E+12
461,롯데케미칼,[011170],유가증권시장상장법인,201,7.09E+12,3.55E+12,7.65E+12,1.71E+11,1.42E+13,2.13E+13
462,루멘스,[038060],코스닥시장상장법인,261,1.63E+11,1.41E+11,1.99E+11,23638392000,1.91E+11,3.54E+11
463,루미마이크로,[082800],코스닥시장상장법인,261,1.69E+11,1.25E+11,2.62E+11,46298823500,2.11E+11,3.80E+11
464,루트로닉,[085370],코스닥시장상장법인,271,90948064279,73913691268,1.41E+11,13161110000,1.22E+11,2.13E+11
465,룽투코리아,[060240],코스닥시장상장법인,582,6783775817,4932707431,55381437763,12854207000,81020234021,87804009838
466,리노스,[039980],코스닥시장상장법인,474,30130528924,29186617576,93061670067,19800851500,74921372224,1.05E+11
467,리더스코스메틱,[016100],코스닥시장상장법인,204,91790643083,57523395642,76813511448,35395401767,78360928971,1.70E+11
468,리드,[197210],코스닥시장상장법인,292,59813123424,59225714001,64358824388,10754317000,45138120996,1.05E+11
469,리드코프,[012700],코스닥시장상장법인,467,7.02E+11,5.99E+11,9.94E+11,0,0,1.06E+12
470,린드먼아시아,[277070],코스닥시장상장법인,642,7543682782,758376952,19799076310,6.75E+09,44459546440,52003229222
471,링네트,[042500],코스닥시장상장법인,620,25505719399,24993137984,67517169639,7608439000,56833300729,82339020128
472,링크제니시스,[219420],코스닥시장상장법인,582,3414122743,3310111454,33475648313,1121212100,34276297274,37690420017
473,마니커,[027740],유가증권시장상장법인,101,1.06E+11,68458467774,49581644495,79236297000,98144978653,2.04E+11
474,마이크로컨텍솔,[098120],코스닥시장상장법인,262,4708491605,3635162511,18761779805,4156383000,32188808353,36897299958
475,마크로젠,[038290],코스닥시장상장법인,739,84109843543,51209003289,1.17E+11,5302727000,1.28E+11,2.12E+11
476,만도,[204320],유가증권시장상장법인,303,3.07E+12,1.70E+12,2.17E+12,46957120000,1.61E+12,4.68E+12
477,만호제강,[001080],유가증권시장상장법인,241,20209177843,16675884860,1.65E+11,4.15E+09,2.30E+11,2.50E+11
478,매일유업,[267980],코스닥시장상장법인,105,2.82E+11,2.21E+11,3.96E+11,3921819000,3.94E+11,6.76E+11
479,매일홀딩스,[005990],코스닥시장상장법인,105,3.77E+11,2.82E+11,4.97E+11,6859152000,5.74E+11,9.50E+11
480,매직마이크로,[127160],코스닥시장상장법인,262,81577699640,75541989662,27186112725,5971563200,61173781135,1.43E+11
481,매커스,[093520],코스닥시장상장법인,465,60459614540,59898404194,1.02E+11,8081546000,51510580498,1.12E+11
482,멀티캠퍼스,[067280],코스닥시장상장법인,856,98870578902,60565642077,1.02E+11,2963389500,1.09E+11,2.07E+11
483,메가스터디,[072870],코스닥시장상장법인,581,75699399807,53086390755,1.61E+11,5960479500,3.02E+11,3.78E+11
484,메가스터디교육,[215200],코스닥시장상장법인,855,1.69E+11,1.35E+11,91416764834,1182188000,2.50E+11,4.19E+11
485,메가엠디,[133750],코스닥시장상장법인,855,42099944004,34111346558,28437957299,11548538500,59591659777,1.02E+11
486,메디아나,[041920],코스닥시장상장법인,271,8914603850,8141827941,38312051912,4325248000,55806910946,64721514796
487,메디톡스,[086900],코스닥시장상장법인,211,1.50E+11,1.24E+11,1.22E+11,2907545000,2.68E+11,4.18E+11
488,메디파트너생명공학,[015540],유가증권시장상장법인,759,70295035669,28101532047,10529992496,3280394000,-2870967162,67424068507
489,메디포스트,[078160],코스닥시장상장법인,211,90100431769,17736800610,86847986430,7808921000,1.27E+11,2.17E+11
490,메지온,[140410],코스닥시장상장법인,701,13788446061,10767527009,57210833369,4352976000,52967602056,66756048117
491,메카로,[241770],코스닥시장상장법인,204,13111259393,10284704979,83861072502,5037320000,1.45E+11,1.58E+11
492,메타랩스,[090370],유가증권시장상장법인,141,48158424538,33180104519,44576582044,26154493000,71533370444,1.20E+11
493,메타바이오메드,[059210],코스닥시장상장법인,213,50024113121,43981000323,41845845550,11931175500,53515368476,1.04E+11
494,멕아이씨에스,[058110],코스닥시장상장법인,271,20700824771,7406755547,8507452361,2680750000,4718082150,25418906921
495,명문제약,[017180],유가증권시장상장법인,212,1.72E+11,1.27E+11,1.11E+11,1.23E+10,87375073923,2.59E+11
496,명성티엔에스,[257370],코스닥시장상장법인,292,31735080736,19195317900,40848237310,3.19E+09,38136072073,69871152809
497,모나미,[005360],유가증권시장상장법인,464,1.04E+11,65646785928,79147438997,18897307000,76171686019,1.80E+11
498,모다,[149940],코스닥시장상장법인,264,1.50E+11,1.46E+11,94598032461,10580204500,54411750015,2.04E+11
499,모다이노칩,[080420],코스닥시장상장법인,474,4.44E+11,1.93E+11,2.02E+11,39860811000,3.60E+11,8.04E+11
500,모두투어,[080160],코스닥시장상장법인,752,2.15E+11,1.33E+11,1.97E+11,9.45E+09,1.58E+11,3.72E+11
501,모바일리더,[100030],코스닥시장상장법인,582,4304597351,3656107901,20307872802,1641857000,37218024079,41522621430
502,모바일어플라이언스,[087260],코스닥시장상장법인,582,24249604043,23024757628,34683607389,7.50E+09,29240929826,53490533869
503,모베이스,[101330],코스닥시장상장법인,264,6.28E+11,5.18E+11,4.36E+11,11979094000,3.50E+11,9.78E+11
504,모베이스전자,[012860],코스닥시장상장법인,303,5.03E+11,4.16E+11,2.87E+11,1.35E+10,1.22E+11,6.25E+11
505,모비스,[250060],코스닥시장상장법인,620,9341486730,4186736084,21389233006,3217131400,34452895645,43794382375
506,모아텍,[033200],코스닥시장상장법인,262,4636220066,3746558932,55171902012,7665592500,75589899194,80226119260
507,모토닉,[009680],유가증권시장상장법인,303,28649233488,19206359346,3.35E+11,1.65E+10,4.07E+11,4.35E+11
508,모트렉스,[118990],코스닥시장상장법인,303,3.34E+11,1.35E+11,1.87E+11,2725054500,1.16E+11,4.50E+11
509,모헨즈,[006920],코스닥시장상장법인,233,31174404486,20786268245,29545684770,5.46E+09,28792845454,59967249940
510,무림P&P,[009580],유가증권시장상장법인,171,6.80E+11,3.45E+11,3.78E+11,1.56E+11,0,1.32E+12
511,무림SP,[001810],코스닥시장상장법인,171,90130485668,40063547310,88411002388,11068750000,2.07E+11,2.98E+11
512,무림페이퍼,[009200],유가증권시장상장법인,171,1.28E+12,5.88E+11,6.92E+11,1.04E+11,0,1.96E+12
513,무학,[033920],유가증권시장상장법인,111,1.02E+11,86087012987,83272183867,5.70E+09,0,6.18E+11
514,미래SCI,[028040],코스닥시장상장법인,239,41668424488,34301731956,14570596505,19788504000,16911146333,58579570821
515,미래나노텍,[095500],코스닥시장상장법인,222,1.46E+11,1.22E+11,1.67E+11,11644766500,1.59E+11,3.05E+11
516,미래산업,[025560],유가증권시장상장법인,272,23910002880,17841977340,37182578364,63481840000,41409341913,65319344793
517,미래생명자원,[218150],코스닥시장상장법인,108,10024026039,9818832983,26737028251,1867142800,29500674014,39524700053
518,미래아이앤지,[007120],유가증권시장상장법인,620,2673805081,1577455718,25613891306,12948414800,57203450281,59877255362
519,미래컴퍼니,[049950],코스닥시장상장법인,292,23967129096,22116594580,99644510719,4072116000,1.15E+11,1.39E+11
520,미래테크놀로지,[213090],코스닥시장상장법인,582,23808820215,19292005727,52982914107,3060394000,73030720831,96839541046
521,미스터블루,[207760],코스닥시장상장법인,639,20635333452,20176773068,39467671351,2450500400,41564757775,62200091227
522,미원상사,[002840],유가증권시장상장법인,204,52123947019,37395927891,1.18E+11,6661780000,2.21E+11,2.73E+11
523,미원에스씨,[268280],유가증권시장상장법인,201,49951703194,27476276843,1.93E+11,2633945500,2.50E+11,3.00E+11
524,미원홀딩스,[107590],유가증권시장상장법인,649,93859933195,50905500523,75373300639,1315887000,1.45E+11,2.39E+11
525,미창석유공업,[003650],유가증권시장상장법인,192,42714540807,38626616737,2.17E+11,8698360000,2.57E+11,3.00E+11
526,미코,[059090],코스닥시장상장법인,261,2.11E+11,82125148165,1.45E+11,15658301500,1.66E+11,3.77E+11
527,미투온,[201490],코스닥시장상장법인,582,76545898633,69500009850,63973266885,15628885000,92299151061,1.69E+11
528,민앤지,[214180],코스닥시장상장법인,639,84349480521,70579178304,1.92E+11,6739162000,2.19E+11,3.03E+11
529,바다로19호,[155900],유가증권시장상장법인,761,2557889657,2393363975,3607395368,76000020000,46532561034,49090450691
530,바디텍메드,[206640],코스닥시장상장법인,213,24507241200,17238815737,54465336806,23468542000,74010037522,98517278722
531,바른손,[018700],코스닥시장상장법인,591,6936809407,5450914156,16538750204,0,32766323409,39703132816
532,바른손이앤에이,[035620],코스닥시장상장법인,582,35030887561,14615858008,8331661796,35306139000,69780920910,1.05E+11
533,바른전자,[064520],코스닥시장상장법인,261,45392699180,42047032731,15665211952,664195000,5869509176,51262208356
534,바른테크놀로지,[029480],코스닥시장상장법인,264,18414841484,14443250721,20262892685,23907642500,15069539635,33484381119
535,바이넥스,[053030],코스닥시장상장법인,212,40173344340,37628541013,66956315151,15870524000,1.57E+11,1.97E+11
536,바이오니아,[064550],코스닥시장상장법인,213,34189581092,19137755608,28199983083,11365212500,33981859483,68171440575
537,바이오로그디바이스,[208710],코스닥시장상장법인,262,28450956971,26264166697,34092720433,2887035700,56610178113,85061135084
538,바이오리더스,[142760],코스닥시장상장법인,701,76465384060,56235186153,79136375136,8841492500,76842198547,1.53E+11
539,바이오빌,[065940],코스닥시장상장법인,201,1.19E+11,1.03E+11,40168195952,21993593000,33558716158,1.53E+11
540,바이오스마트,[038460],코스닥시장상장법인,262,81618356849,67505302764,1.10E+11,10007297000,1.11E+11,1.93E+11
541,바이오제네틱스,[044480],코스닥시장상장법인,221,31970607673,24365385728,77349625478,6142743500,91248615047,1.23E+11
542,바이오톡스텍,[086040],코스닥시장상장법인,701,27801354848,23155569318,15437798968,7293812000,29221590765,57022945613
543,바이온,[032980],코스닥시장상장법인,463,31377422339,22341779096,31192322521,25408441500,44597585362,75975007701
544,바텍,[043150],코스닥시장상장법인,271,1.39E+11,89197263328,1.88E+11,0,2.49E+11,3.88E+11
545,방림,[003610],유가증권시장상장법인,132,43069654430,35520923446,1.41E+11,21157045000,1.89E+11,2.32E+11
546,배럴,[267790],코스닥시장상장법인,141,12911164283,4309037073,38437101428,3909050000,0,57806540230
547,백광산업,[001340],유가증권시장상장법인,201,1.39E+11,94215426474,53919726461,22459203500,1.65E+11,3.05E+11
548,백광소재,[014580],유가증권시장상장법인,233,96332860041,68121389256,79363025616,13791550000,1.99E+11,2.95E+11
549,백금T&A,[046310],코스닥시장상장법인,264,33462619626,26926243336,64927274682,7703593500,53256697813,86719317439
550,백산,[035150],유가증권시장상장법인,222,1.93E+11,1.59E+11,2.08E+11,1.40E+10,1.53E+11,3.46E+11
551,버추얼텍,[036620],코스닥시장상장법인,467,11770779465,11292379969,8555687874,23085923500,12476113632,24246893097
552,범양건영,[002410],유가증권시장상장법인,411,79886620103,50384978782,85135335708,24831812000,59025757891,1.39E+11
553,베뉴지,[019010],코스닥시장상장법인,471,2.82E+11,1.98E+11,90160993907,2.41E+10,2.84E+11,5.66E+11
554,베셀,[177350],코스닥시장상장법인,292,54249545196,40657689362,50235137454,5596184000,24200297340,78449842536
555,베스파,[299910],코스닥시장상장법인,582,22615413747,16122568357,61757137538,4008260500,83832331029,1.06E+11
556,벽산,[007210],유가증권시장상장법인,239,1.76E+11,1.32E+11,2.13E+11,3.43E+10,2.93E+11,4.70E+11
557,보라티알,[250000],코스닥시장상장법인,463,29041593784,26397005890,53383072858,3375366500,53150127612,82191721396
558,보령메디앙스,[014100],코스닥시장상장법인,204,61266985507,29541957223,45424604094,5.90E+09,70831077441,1.32E+11
559,보령제약,[003850],유가증권시장상장법인,212,2.27E+11,1.38E+11,2.28E+11,2.21E+10,2.80E+11,5.08E+11
560,보성파워텍,[006910],코스닥시장상장법인,251,49955010937,47567155751,77458869253,22927359500,79744734192,1.30E+11
561,보해양조,[000890],유가증권시장상장법인,111,92960979397,68060119732,69999940953,61774854000,92489784284,1.85E+11
562,본느,[226340],코스닥시장상장법인,204,6586311432,5861517929,28221530410,3069959600,34207796141,40794107573
563,부광약품,[003000],유가증권시장상장법인,212,57046866060,27293134851,1.85E+11,31765683500,3.22E+11,3.79E+11
564,부방,[014470],코스닥시장상장법인,649,70324572623,51558109249,92003385283,30026130000,1.95E+11,2.65E+11
565,부산산업,[011390],유가증권시장상장법인,233,55227234461,42840940232,63178439667,5.28E+09,76895764846,1.32E+11
566,뷰웍스,[100120],코스닥시장상장법인,271,14380309718,12414099412,1.20E+11,5000932500,1.59E+11,1.73E+11
567,브레인콘텐츠,[066980],코스닥시장상장법인,639,1.03E+11,37486524614,1.46E+11,79209140500,1.53E+11,2.57E+11
568,브이원텍,[251630],코스닥시장상장법인,292,6029894243,5817265734,67019075650,7525290000,81017642885,87047537128
569,브이티지엠피,[018290],코스닥시장상장법인,263,87614033065,63883942053,1.06E+11,13599934000,65104444140,1.53E+11
570,블러썸엠앤씨,[263920],코스닥시장상장법인,339,24737276031,7924722300,41626086072,4725948000,66948475873,91685751904
571,블루콤,[033560],코스닥시장상장법인,265,5605467879,4127088665,1.01E+11,9.60E+09,1.60E+11,1.65E+11
572,비덴트,[121800],코스닥시장상장법인,264,84006266606,47599719269,1.14E+11,13936761500,2.35E+11,3.19E+11
573,비디아이,[148140],코스닥시장상장법인,291,1.26E+11,1.01E+11,1.23E+11,3960375000,34864492132,1.61E+11
574,비상교육,[100220],유가증권시장상장법인,581,40322202888,33985304377,98320483453,6498370500,2.03E+11,2.43E+11
575,비씨월드제약,[200780],코스닥시장상장법인,212,74011375387,37282753291,41542012423,1601663760,94687754212,1.69E+11
576,비아트론,[141000],코스닥시장상장법인,292,17920323693,15962420376,1.20E+11,6057355500,1.33E+11,1.51E+11
577,비에이치,[090460],코스닥시장상장법인,262,2.89E+11,2.39E+11,2.95E+11,16028674500,2.60E+11,5.49E+11
578,비에이치아이,[083650],코스닥시장상장법인,291,3.10E+11,2.39E+11,1.47E+11,1.30E+10,68888849248,3.79E+11
579,비엠티,[086670],코스닥시장상장법인,291,45361363977,41800246941,68227375892,4073264500,69640869762,1.15E+11
580,비츠로셀,[082920],코스닥시장상장법인,282,25607288269,21998233238,70424789965,10769576000,1.38E+11,1.63E+11
581,비츠로테크,[042370],코스닥시장상장법인,649,1.35E+11,94832619555,1.66E+11,11176936500,0,3.76E+11
582,비트컴퓨터,[032850],코스닥시장상장법인,582,15315439711,11572359816,19326686118,8311646500,46803492658,62118932369
583,비피도,[238200],코스닥시장상장법인,107,2038882410,1447549360,18126820659,2.05E+09,46219942364,48258824774
584,빅솔론,[093190],코스닥시장상장법인,263,19586273978,13964977200,1.21E+11,9619452500,1.45E+11,1.65E+11
585,빙그레,[005180],유가증권시장상장법인,105,1.41E+11,1.18E+11,4.32E+11,49756205000,5.74E+11,7.15E+11
586,빛샘전자,[072950],코스닥시장상장법인,262,9272865213,5821468134,41107198493,3.00E+09,57049412403,66322277616
587,사람인에이치알,[143240],코스닥시장상장법인,631,16325120753,15766239811,66142203562,5817131500,1.05E+11,1.21E+11
588,사조대림,[003960],유가증권시장상장법인,102,6.75E+11,4.84E+11,4.55E+11,45841235000,4.33E+11,1.11E+12
589,사조동아원,[008040],유가증권시장상장법인,106,2.95E+11,2.86E+11,2.21E+11,70572300000,1.95E+11,4.90E+11
590,사조산업,[007160],유가증권시장상장법인,31,6.72E+11,4.07E+11,3.77E+11,2.50E+10,5.09E+11,1.18E+12
591,삼강엠앤티,[100090],코스닥시장상장법인,241,4.07E+11,2.52E+11,1.35E+11,13784918000,2.18E+11,6.25E+11
592,삼광글라스,[005090],유가증권시장상장법인,231,4.31E+11,3.98E+11,1.82E+11,24272090000,3.13E+11,7.44E+11
593,삼기오토모티브,[122350],코스닥시장상장법인,303,2.82E+11,2.20E+11,1.03E+11,3694138700,1.33E+11,4.14E+11
594,삼륭물산,[014970],코스닥시장상장법인,172,57994323176,50578755402,50102821952,7562500000,71839498904,1.30E+11
595,삼보모터스,[053700],코스닥시장상장법인,303,5.17E+11,4.29E+11,3.26E+11,7976027500,2.23E+11,7.40E+11
596,삼보산업,[009620],코스닥시장상장법인,242,2.58E+11,2.04E+11,1.50E+11,2581082100,44641889995,3.03E+11
597,삼보판지,[023600],코스닥시장상장법인,171,1.40E+11,72602497159,1.35E+11,8.09E+09,3.90E+11,5.29E+11
598,삼본전자,[111870],코스닥시장상장법인,265,65524111982,61347313654,69849843068,26323252000,1.10E+11,1.76E+11
599,삼부토건,[001470],유가증권시장상장법인,412,1.94E+11,1.39E+11,2.40E+11,1.36E+11,2.03E+11,3.97E+11
600,삼성SDI,[006400],유가증권시장상장법인,282,6.98E+12,3.39E+12,5.14E+12,3.57E+11,1.28E+13,1.97E+13
601,삼성공조,[006660],유가증권시장상장법인,303,44479498668,39080854879,1.62E+11,4063157000,2.19E+11,2.63E+11
602,삼성물산,[028260],유가증권시장상장법인,467,1.85E+13,1.08E+13,1.17E+13,19131748300,2.48E+13,4.33E+13
603,삼성에스디에스,[018260],유가증권시장상장법인,620,2.43E+12,1.78E+12,6.36E+12,38688900000,6.56E+12,8.99E+12
604,삼성엔지니어링,[028050],유가증권시장상장법인,721,3.16E+12,2.81E+12,2.78E+12,9.80E+11,0,4.43E+12
605,삼성전기,[009150],유가증권시장상장법인,262,3.57E+12,2.21E+12,3.95E+12,3.88E+11,5.51E+12,9.08E+12
606,삼성전자,[005930],유가증권시장상장법인,264,8.99E+13,6.33E+13,1.86E+14,8.98E+11,2.63E+14,3.53E+14
607,삼성제약,[001360],유가증권시장상장법인,212,24643747964,22032456444,52334310555,29305563500,1.34E+11,1.59E+11
608,삼성중공업,[010140],유가증권시장상장법인,311,9.47E+12,7.66E+12,8.29E+12,3.15E+12,5.84E+12,1.53E+13
609,삼성출판사,[068290],유가증권시장상장법인,581,1.33E+11,74464451113,86641274017,5.00E+09,1.19E+11,2.52E+11
610,삼아알미늄,[006110],유가증권시장상장법인,242,96414239112,81270899840,79060822470,5.50E+09,1.08E+11,2.04E+11
611,삼아제약,[009300],코스닥시장상장법인,212,14400544881,10306747925,80713844996,6.37E+09,1.66E+11,1.80E+11
612,삼양사,[145990],유가증권시장상장법인,107,1.16E+12,4.70E+11,8.86E+11,5.33E+10,1.30E+12,2.47E+12
613,삼양식품,[003230],유가증권시장상장법인,107,1.88E+11,1.44E+11,1.78E+11,37665075000,0,4.62E+11
614,삼양옵틱스,[225190],코스닥시장상장법인,273,11970595937,7112253690,27089312251,5039950000,33839978449,45810574386
615,삼양통상,[002170],유가증권시장상장법인,151,37496668304,23791877626,2.61E+11,1.50E+10,3.18E+11,3.55E+11
616,삼양홀딩스,[000070],유가증권시장상장법인,649,1.60E+12,5.67E+11,1.34E+12,4.43E+10,2.06E+12,3.67E+12
617,삼영무역,[002810],유가증권시장상장법인,467,47626794262,28326506317,2.38E+11,8803343000,3.55E+11,4.03E+11
618,삼영엠텍,[054540],코스닥시장상장법인,251,40098034052,39151071004,71632655876,6772413500,78773777191,1.19E+11
619,삼영이엔씨,[065570],코스닥시장상장법인,264,11569207680,11369207680,61396882139,4.40E+09,81672662253,93241869933
620,삼영전자공업,[005680],유가증권시장상장법인,262,21258302188,18474752526,3.25E+11,1.00E+10,4.86E+11,5.07E+11
621,삼영화학공업,[003720],유가증권시장상장법인,222,60302949427,50003341383,42443146654,1.70E+10,44990618932,1.05E+11
622,삼원테크,[073640],코스닥시장상장법인,259,20768198303,19785222915,8491927577,5539598000,26431510791,47199709094
623,삼익악기,[002450],유가증권시장상장법인,332,3.82E+11,1.50E+11,1.77E+11,45265457500,2.35E+11,6.16E+11
624,삼일제약,[000520],유가증권시장상장법인,212,1.19E+11,83560515360,87898240779,6.50E+09,64350149478,1.83E+11
625,삼정펄프,[009770],유가증권시장상장법인,171,19464624604,15958130986,1.66E+11,12499855000,1.85E+11,2.05E+11
626,삼지전자,[037460],코스닥시장상장법인,264,2.98E+11,2.18E+11,3.59E+11,8309261000,3.24E+11,6.22E+11
627,삼진,[032750],코스닥시장상장법인,264,20820848438,17825462864,59281704344,3.00E+09,76136886538,96957734976
628,삼진엘앤디,[054090],코스닥시장상장법인,339,89208081383,68124096671,1.06E+11,12479616000,96610223287,1.86E+11
629,삼천당제약,[000250],코스닥시장상장법인,212,59857620728,40509141502,1.62E+11,11052906500,2.23E+11,2.83E+11
630,삼천리,[004690],유가증권시장상장법인,352,2.11E+12,6.11E+11,9.69E+11,20275125000,1.41E+12,3.52E+12
631,삼천리자전거,[024950],코스닥시장상장법인,464,70860352680,65339845937,34224487761,6636788500,83325008719,1.54E+11
632,삼표시멘트,[038500],코스닥시장상장법인,239,6.99E+11,2.29E+11,1.99E+11,53678586500,6.28E+11,1.33E+12
633,삼호개발,[010960],유가증권시장상장법인,421,1.06E+11,92877214406,1.71E+11,1.25E+10,1.84E+11,2.90E+11
634,삼화네트웍스,[046390],코스닥시장상장법인,591,9874467039,6963329137,27127319306,8609586600,32796609630,42671076669
635,삼화전기,[009470],유가증권시장상장법인,262,75380067940,56875364122,79176514085,6613820000,63939535802,1.39E+11
636,삼화전자공업,[011230],유가증권시장상장법인,265,43787736936,31355135541,16653360413,10457940000,18561879221,62349616157
637,삼화콘덴서공업,[001820],유가증권시장상장법인,262,55273668125,46768692686,1.07E+11,1.04E+10,1.56E+11,2.11E+11
638,삼화페인트공업,[000390],유가증권시장상장법인,204,2.77E+11,1.99E+11,2.77E+11,13219375500,2.83E+11,5.59E+11
639,상보,[027580],코스닥시장상장법인,262,74800925692,70665035899,70179975422,23340560500,36636972815,1.11E+11
640,상상인,[038540],코스닥시장상장법인,620,2.81E+12,2.46E+12,2.57E+12,57187237000,5.99E+11,3.40E+12
641,상상인인더스트리,[101000],코스닥시장상장법인,292,20380071829,8542236714,14842254844,21133021000,28705593109,49085664938
642,상신브레이크,[041650],유가증권시장상장법인,303,2.73E+11,2.05E+11,2.46E+11,10735725000,1.78E+11,4.51E+11
643,상신이디피,[091580],코스닥시장상장법인,282,94738926461,68709122054,63383573232,6332525000,63056012521,1.58E+11
644,상신전자,[263810],코스닥시장상장법인,262,17162268727,16309016740,41883541653,4748641500,34335124661,51497393388
645,상아프론테크,[089980],코스닥시장상장법인,222,1.14E+11,1.03E+11,1.46E+11,7649591500,1.45E+11,2.59E+11
646,상지카일룸,[042940],코스닥시장상장법인,411,91624202956,88534967561,1.00E+11,20774483000,46581724631,1.38E+11
647,새로닉스,[042600],코스닥시장상장법인,262,53814193043,38230192266,62793559169,6211787000,79387347294,1.33E+11
648,새론오토모티브,[075180],유가증권시장상장법인,303,44596428749,24141342380,1.40E+11,9.60E+09,2.22E+11,2.67E+11
